,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
5523,5524,M20383,M,302.5,311.9,1524,34.8,86,0,No Failure,1
1221,1222,M16081,M,297.0,308.3,1399,46.4,132,0,Random Failures,4
2605,2606,L49785,L,299.4,309.2,1552,37.4,37,0,No Failure,1
8362,8363,L55542,L,298.6,309.6,1353,62.5,9,0,No Failure,1
6425,6426,L53605,L,300.3,309.9,1393,56.1,12,0,No Failure,1
7243,7244,M22103,M,300.0,310.2,1393,51.2,190,0,No Failure,1
4298,4299,M19158,M,301.8,310.2,1437,42.3,0,0,No Failure,1
3891,3892,L51071,L,302.2,311.1,1418,47.0,61,0,No Failure,1
7482,7483,M22342,M,300.2,311.6,1510,47.5,146,0,No Failure,1
8706,8707,L55886,L,297.2,308.6,1335,53.0,39,0,No Failure,1
1776,1777,L48956,L,298.5,308.1,1564,31.1,34,0,No Failure,1
1051,1052,L48231,L,296.6,307.7,1556,37.7,110,0,No Failure,1
1977,1978,M16837,M,298.1,307.7,1633,30.7,145,0,No Failure,1
9094,9095,M23954,M,297.3,308.1,1370,58.8,199,0,No Failure,1
618,619,H30032,H,298.2,310.0,1433,44.2,68,0,No Failure,1
1599,1600,L48779,L,297.9,308.0,1490,46.2,6,0,No Failure,1
8269,8270,H37683,H,299.2,310.8,1761,30.4,180,0,No Failure,1
4669,4670,M19529,M,303.3,311.5,1373,47.3,60,1,Heat Dissipation Failure,0
2345,2346,L49525,L,299.2,308.4,1475,38.7,22,0,No Failure,1
5549,5550,H34963,H,302.3,311.9,1374,52.4,154,0,No Failure,1
4237,4238,L51417,L,302.2,311.0,1832,23.2,70,0,No Failure,1
7966,7967,L55146,L,301.0,312.2,1602,35.9,67,0,No Failure,1
4306,4307,L51486,L,301.6,310.0,1869,22.9,18,0,No Failure,1
6132,6133,L53312,L,301.1,311.1,1429,42.5,123,0,No Failure,1
217,218,L47397,L,298.3,308.5,1664,31.6,144,0,No Failure,1
6420,6421,L53600,L,300.3,309.9,1518,36.4,0,0,No Failure,1
9826,9827,L57006,L,298.4,309.2,1345,52.7,196,0,No Failure,1
7742,7743,M22602,M,300.5,311.9,1323,57.9,155,0,No Failure,1
248,249,L47428,L,298.0,308.3,1362,56.8,216,1,Overstrain Failure,2
5169,5170,L52349,L,304.1,313.3,1470,39.9,70,0,No Failure,1
5928,5929,M20788,M,300.2,310.1,1550,38.7,45,0,No Failure,1
4075,4076,L51255,L,302.0,310.6,1583,38.9,94,0,No Failure,1
7876,7877,H37290,H,300.7,312.2,1335,49.0,62,0,No Failure,1
9569,9570,M24429,M,299.8,311.0,1948,20.0,185,0,No Failure,1
8696,8697,L55876,L,297.2,308.6,1413,49.8,12,0,No Failure,1
8780,8781,M23640,M,297.5,308.6,1327,52.1,24,0,No Failure,1
9935,9936,L57115,L,298.4,308.3,1452,48.5,73,0,No Failure,1
5790,5791,M20650,M,301.7,311.2,1563,34.5,139,0,No Failure,1
5471,5472,L52651,L,302.7,312.3,1346,61.2,170,0,Random Failures,4
5863,5864,M20723,M,301.4,311.1,1758,25.4,88,0,No Failure,1
7123,7124,M21983,M,300.9,310.4,1576,40.4,92,0,No Failure,1
1831,1832,M16691,M,297.8,307.3,1315,54.0,180,0,No Failure,1
5108,5109,L52288,L,303.9,313.3,1394,51.6,121,0,No Failure,1
6573,6574,M21433,M,301.4,310.6,1855,25.3,178,0,No Failure,1
4446,4447,L51626,L,302.5,310.3,1584,35.5,158,0,No Failure,1
2070,2071,L49250,L,299.7,309.5,1352,49.7,184,0,No Failure,1
3205,3206,M18065,M,300.1,308.9,1548,38.4,31,0,No Failure,1
9249,9250,L56429,L,298.3,309.0,1657,32.2,179,0,No Failure,1
6482,6483,L53662,L,300.6,309.9,1480,43.7,153,0,No Failure,1
1564,1565,M16424,M,298.0,308.2,2090,19.0,143,0,No Failure,1
3496,3497,L50676,L,301.9,310.9,1309,48.0,124,0,No Failure,1
940,941,L48120,L,295.6,306.2,1443,48.9,33,0,No Failure,1
2577,2578,L49757,L,299.5,309.4,1563,41.5,183,0,No Failure,1
4167,4168,M19027,M,302.3,310.7,1559,33.9,119,0,No Failure,1
5837,5838,M20697,M,301.3,311.1,1834,25.4,22,0,No Failure,1
2356,2357,H31770,H,299.3,308.6,1498,39.5,47,0,No Failure,1
454,455,L47634,L,297.4,308.7,1468,46.6,94,0,No Failure,1
8846,8847,M23706,M,297.4,308.8,1325,62.4,204,1,Tool Wear Failure,5
1714,1715,L48894,L,298.2,307.8,1388,48.6,76,0,No Failure,1
5047,5048,M19907,M,304.1,313.3,1680,29.3,158,0,No Failure,1
2570,2571,L49750,L,299.6,309.2,1713,26.5,167,0,No Failure,1
761,762,L47941,L,296.7,307.8,1646,34.6,238,0,No Failure,1
5023,5024,M19883,M,304.0,313.0,1575,34.5,92,0,No Failure,1
1147,1148,M16007,M,297.1,308.0,1690,25.6,159,0,No Failure,1
5273,5274,L52453,L,303.6,313.1,1395,44.1,120,0,No Failure,1
8014,8015,L55194,L,300.9,312.0,1500,44.2,188,0,No Failure,1
8984,8985,L56164,L,297.1,307.8,1406,60.4,133,0,No Failure,1
6498,6499,H35912,H,300.8,309.9,2041,19.2,194,0,No Failure,1
6327,6328,L53507,L,300.6,310.0,1425,49.5,174,0,No Failure,1
2228,2229,H31642,H,299.4,308.6,1542,41.8,166,0,No Failure,1
5910,5911,M20770,M,300.8,310.3,1458,43.4,0,0,No Failure,1
1950,1951,M16810,M,298.0,307.9,1479,47.6,76,0,No Failure,1
2119,2120,M16979,M,299.3,308.9,1858,24.7,101,0,No Failure,1
5947,5948,M20807,M,300.7,310.8,1465,45.2,92,0,No Failure,1
1664,1665,L48844,L,298.2,308.0,1535,38.0,179,0,No Failure,1
7140,7141,L54320,L,300.5,309.9,1382,46.5,134,0,No Failure,1
3695,3696,L50875,L,302.2,311.3,1530,37.3,207,1,Tool Wear Failure,5
5292,5293,M20152,M,303.9,313.3,1567,35.0,168,0,No Failure,1
2145,2146,L49325,L,299.3,308.8,1550,45.8,170,0,No Failure,1
5472,5473,L52652,L,302.8,312.3,1386,57.8,172,0,No Failure,1
1287,1288,L48467,L,298.5,309.6,1419,41.5,105,0,No Failure,1
2762,2763,L49942,L,299.8,309.2,1479,44.4,214,0,No Failure,1
8826,8827,M23686,M,297.2,308.8,1485,47.9,143,0,No Failure,1
462,463,L47642,L,297.4,308.7,1433,43.4,116,0,No Failure,1
2188,2189,L49368,L,299.7,309.3,1420,44.1,60,0,No Failure,1
1963,1964,L49143,L,297.7,307.5,1379,43.3,111,0,No Failure,1
5952,5953,L53132,L,300.7,310.8,1563,33.8,104,0,No Failure,1
5367,5368,M20227,M,303.1,312.5,1766,26.7,157,0,No Failure,1
3657,3658,L50837,L,302.1,311.5,1477,45.4,111,0,No Failure,1
4276,4277,M19136,M,302.2,310.4,1456,47.5,167,0,No Failure,1
9028,9029,L56208,L,297.4,308.3,1395,48.7,21,0,No Failure,1
5625,5626,L52805,L,302.7,312.1,1728,24.4,146,0,No Failure,1
1253,1254,L48433,L,297.5,308.8,1309,57.3,0,0,No Failure,1
4386,4387,L51566,L,301.9,309.7,1719,31.9,0,0,No Failure,1
1153,1154,H30567,H,297.0,307.9,1448,45.6,172,0,No Failure,1
3216,3217,L50396,L,300.5,309.5,1653,27.6,62,0,No Failure,1
8322,8323,L55502,L,298.7,309.6,1364,44.9,106,0,No Failure,1
7933,7934,L55113,L,300.8,311.8,1928,21.8,209,0,No Failure,1
7436,7437,L54616,L,300.0,311.4,1487,41.2,22,0,No Failure,1
6034,6035,M20894,M,300.6,310.8,1389,48.1,88,0,No Failure,1
8221,8222,M23081,M,299.1,310.5,1428,43.0,53,0,No Failure,1
4180,4181,L51360,L,302.4,310.8,1686,28.8,150,0,No Failure,1
1684,1685,L48864,L,297.8,307.3,1438,44.5,3,0,No Failure,1
7030,7031,L54210,L,300.7,310.8,1772,27.3,69,0,No Failure,1
1414,1415,M16274,M,298.7,309.8,1570,42.1,200,0,No Failure,1
1409,1410,L48589,L,298.9,310.1,1466,42.5,187,0,No Failure,1
874,875,L48054,L,295.9,306.4,1575,28.5,74,0,No Failure,1
1941,1942,L49121,L,298.1,307.9,1425,58.2,57,0,No Failure,1
9768,9769,L56948,L,298.6,309.6,1611,35.7,23,0,No Failure,1
4453,4454,L51633,L,302.4,310.2,1400,53.7,175,0,No Failure,1
4371,4372,L51551,L,302.0,309.8,1480,40.0,199,0,No Failure,1
1875,1876,L49055,L,298.3,308.0,1363,50.1,96,0,No Failure,1
6881,6882,L54061,L,301.0,311.4,1573,37.6,103,0,No Failure,1
7467,7468,H36881,H,300.3,311.6,1463,41.6,102,0,No Failure,1
7968,7969,L55148,L,300.9,312.2,1811,23.2,72,0,No Failure,1
4285,4286,L51465,L,301.7,309.9,1317,49.0,187,1,Heat Dissipation Failure,0
8582,8583,M23442,M,297.5,308.1,1334,72.0,151,1,Power Failure,3
9671,9672,L56851,L,299.0,310.2,1412,44.1,246,0,No Failure,1
3859,3860,L51039,L,302.6,311.5,1599,37.0,211,0,No Failure,1
4648,4649,L51828,L,303.3,311.4,1630,32.5,2,0,No Failure,1
3817,3818,M18677,M,302.1,310.6,1421,52.0,95,0,No Failure,1
9183,9184,L56363,L,297.9,309.1,1543,36.6,20,0,No Failure,1
8970,8971,L56150,L,297.0,307.6,1575,37.4,98,0,No Failure,1
9654,9655,L56834,L,299.1,310.0,1367,56.3,203,1,Overstrain Failure,2
6378,6379,L53558,L,300.0,309.6,1514,44.6,98,0,No Failure,1
4839,4840,H34253,H,303.4,311.9,1402,50.0,54,0,No Failure,1
1578,1579,L48758,L,298.3,308.4,1593,37.0,174,0,No Failure,1
965,966,L48145,L,295.8,306.6,1508,46.5,99,0,No Failure,1
8097,8098,L55277,L,300.3,311.7,1452,41.5,172,0,No Failure,1
4258,4259,M19118,M,302.7,311.1,1297,60.7,125,1,Heat Dissipation Failure,0
2108,2109,H31522,H,299.4,309.0,1415,51.7,62,0,No Failure,1
7839,7840,L55019,L,300.3,311.6,1374,47.4,197,0,No Failure,1
1511,1512,L48691,L,298.1,308.7,1642,30.3,3,0,No Failure,1
1885,1886,L49065,L,298.0,307.6,1683,32.8,122,0,No Failure,1
3977,3978,M18837,M,302.2,311.3,1510,36.6,91,0,No Failure,1
6501,6502,M21361,M,300.9,310.0,1600,36.0,204,0,No Failure,1
8733,8734,M23593,M,297.3,308.7,1447,44.5,105,0,No Failure,1
9852,9853,L57032,L,298.6,309.4,1316,51.4,52,0,No Failure,1
1102,1103,L48282,L,296.8,307.5,1347,54.8,43,0,No Failure,1
7321,7322,L54501,L,299.8,310.2,1911,23.5,166,0,No Failure,1
1748,1749,H31162,H,298.4,307.7,1626,31.1,166,0,Random Failures,4
8665,8666,L55845,L,297.6,308.7,1365,50.6,143,0,No Failure,1
9037,9038,L56217,L,297.3,308.2,1896,24.4,47,0,No Failure,1
8244,8245,L55424,L,299.0,310.4,1512,38.8,109,0,No Failure,1
2408,2409,L49588,L,299.0,308.4,1356,52.6,188,0,No Failure,1
7793,7794,L54973,L,300.1,311.5,1434,40.8,80,0,No Failure,1
8205,8206,M23065,M,299.4,310.9,1446,47.3,12,0,No Failure,1
3830,3831,L51010,L,302.3,310.9,1891,22.7,135,0,No Failure,1
8910,8911,L56090,L,297.1,308.4,1550,37.0,167,0,No Failure,1
9558,9559,M24418,M,299.5,310.9,1577,34.6,159,0,No Failure,1
5478,5479,L52658,L,302.7,312.2,1611,34.1,186,0,No Failure,1
6764,6765,L53944,L,301.4,310.9,1536,38.3,9,0,No Failure,1
413,414,L47593,L,297.4,308.4,1573,34.5,205,0,No Failure,1
3908,3909,L51088,L,302.3,311.2,1633,36.4,114,0,No Failure,1
3404,3405,L50584,L,301.3,310.4,1695,30.9,108,0,No Failure,1
1190,1191,L48370,L,297.2,308.4,1460,42.1,41,0,No Failure,1
2957,2958,L50137,L,300.8,309.6,1498,45.8,47,0,No Failure,1
8762,8763,H38176,H,297.5,308.8,1824,24.0,179,0,No Failure,1
8154,8155,L55334,L,299.6,310.7,1393,52.1,110,0,No Failure,1
7092,7093,L54272,L,300.7,310.2,1493,35.9,10,0,No Failure,1
2805,2806,L49985,L,300.0,309.4,1460,43.5,102,0,No Failure,1
1040,1041,L48220,L,296.7,307.7,1502,43.9,84,0,No Failure,1
6136,6137,H35550,H,300.9,310.8,1390,40.6,131,0,No Failure,1
3259,3260,M18119,M,301.2,310.0,1625,31.6,173,0,No Failure,1
7347,7348,L54527,L,299.6,310.2,1627,36.6,17,0,No Failure,1
321,322,L47501,L,297.8,308.4,1518,32.5,190,0,No Failure,1
9951,9952,L57131,L,298.2,307.8,1355,59.4,115,0,No Failure,1
6749,6750,L53929,L,301.7,311.0,1585,35.9,185,0,No Failure,1
9525,9526,L56705,L,299.1,310.3,1411,42.1,74,0,No Failure,1
4269,4270,L51449,L,302.6,311.0,1610,39.2,152,0,No Failure,1
3774,3775,M18634,M,302.4,311.1,1480,45.7,200,0,No Failure,1
1817,1818,L48997,L,298.1,307.7,1664,27.6,145,0,No Failure,1
1075,1076,H30489,H,296.9,307.8,1345,54.5,172,0,No Failure,1
7040,7041,L54220,L,300.7,310.6,1720,30.3,96,0,No Failure,1
145,146,L47325,L,298.5,308.4,1513,33.6,172,0,No Failure,1
9005,9006,L56185,L,297.2,307.9,1337,58.1,184,0,No Failure,1
3380,3381,L50560,L,301.4,310.7,1590,36.3,43,0,No Failure,1
559,560,L47739,L,297.5,309.4,1503,40.6,144,0,No Failure,1
2909,2910,L50089,L,300.7,309.6,1500,44.1,122,0,No Failure,1
2781,2782,L49961,L,300.2,309.5,2183,17.8,39,0,No Failure,1
4365,4366,L51545,L,302.0,310.0,1449,48.8,181,0,No Failure,1
517,518,M15377,M,297.5,309.4,1391,58.2,34,0,No Failure,1
7601,7602,L54781,L,300.4,311.2,1351,62.0,18,0,No Failure,1
7069,7070,L54249,L,300.8,310.7,1525,39.4,175,0,No Failure,1
9561,9562,L56741,L,299.6,310.9,1853,26.3,166,0,No Failure,1
7773,7774,L54953,L,300.3,311.4,1759,24.8,34,0,No Failure,1
4140,4141,L51320,L,301.7,310.2,1331,61.2,47,1,Heat Dissipation Failure,0
7535,7536,L54715,L,300.0,311.2,1629,31.7,62,0,No Failure,1
2918,2919,M17778,M,300.6,309.5,1492,34.0,144,0,No Failure,1
4880,4881,M19740,M,303.8,312.6,1527,41.9,159,0,No Failure,1
3649,3650,L50829,L,302.2,311.5,1481,40.4,93,0,No Failure,1
9599,9600,L56779,L,299.0,310.1,1463,37.4,56,0,No Failure,1
2996,2997,M17856,M,300.5,309.8,1508,37.8,150,0,No Failure,1
711,712,L47891,L,297.5,308.7,1443,46.2,110,0,No Failure,1
4179,4180,L51359,L,302.4,310.9,1349,46.1,148,1,Heat Dissipation Failure,0
8408,8409,M23268,M,298.5,309.6,1572,33.0,127,0,No Failure,1
7211,7212,L54391,L,299.8,309.7,1431,40.3,101,0,No Failure,1
7265,7266,L54445,L,300.4,310.6,1384,48.7,24,0,No Failure,1
273,274,L47453,L,298.1,308.0,1426,46.0,61,0,No Failure,1
4740,4741,L51920,L,303.3,311.5,1601,35.2,10,0,No Failure,1
6558,6559,M21418,M,301.5,310.6,1447,41.9,140,0,No Failure,1
116,117,L47296,L,298.9,308.7,1564,34.1,99,0,No Failure,1
2361,2362,M17221,M,299.2,308.6,1631,35.4,64,0,No Failure,1
3329,3330,L50509,L,301.6,310.7,1683,29.7,131,0,No Failure,1
7647,7648,L54827,L,300.4,311.4,1728,31.7,133,0,No Failure,1
2083,2084,H31497,H,299.4,309.3,1743,28.2,0,0,No Failure,1
5166,5167,H34580,H,304.2,313.5,1546,41.4,58,0,No Failure,1
1919,1920,L49099,L,298.2,308.0,1658,30.0,3,0,No Failure,1
9039,9040,M23899,M,297.3,308.3,1341,51.9,51,0,No Failure,1
8937,8938,M23797,M,297.4,308.4,1340,52.6,15,0,No Failure,1
6074,6075,M20934,M,301.0,310.8,1533,39.3,194,0,No Failure,1
4482,4483,H33896,H,302.7,310.5,1568,36.9,28,0,No Failure,1
4030,4031,L51210,L,302.0,310.8,2143,17.3,227,0,No Failure,1
2938,2939,L50118,L,300.7,309.5,1479,34.5,197,0,No Failure,1
5128,5129,L52308,L,304.2,313.4,1434,42.5,175,0,No Failure,1
7732,7733,L54912,L,300.6,312.0,1430,42.7,130,0,No Failure,1
847,848,L48027,L,296.4,307.4,2833,5.6,213,1,Power Failure,3
9395,9396,L56575,L,297.7,308.2,1500,39.9,158,0,No Failure,1
6474,6475,M21334,M,300.5,309.7,1347,54.3,136,0,No Failure,1
6590,6591,L53770,L,301.7,310.7,1763,25.9,3,0,No Failure,1
7495,7496,L54675,L,300.3,311.9,1609,34.0,177,0,No Failure,1
5689,5690,L52869,L,302.4,311.8,1543,31.1,96,0,No Failure,1
8864,8865,M23724,M,298.0,309.1,1574,34.8,40,0,No Failure,1
8048,8049,L55228,L,300.6,311.9,1413,41.3,43,0,No Failure,1
1635,1636,L48815,L,297.8,307.8,1383,56.5,98,0,No Failure,1
4368,4369,L51548,L,302.0,310.0,1664,28.6,190,0,No Failure,1
8690,8691,L55870,L,297.1,308.5,1323,44.4,207,1,Tool Wear Failure,5
3474,3475,M18334,M,301.9,310.8,1557,35.3,65,0,No Failure,1
8938,8939,M23798,M,297.4,308.4,1517,41.0,18,0,No Failure,1
411,412,L47591,L,297.5,308.7,1429,44.3,201,0,No Failure,1
8117,8118,L55297,L,300.3,311.7,1406,47.5,14,0,No Failure,1
6822,6823,M21682,M,300.9,310.6,1709,29.2,158,0,No Failure,1
4008,4009,M18868,M,302.2,311.2,1471,41.9,166,0,No Failure,1
456,457,H29870,H,297.3,308.7,1478,47.6,98,0,No Failure,1
8854,8855,M23714,M,297.7,309.0,1433,41.8,16,0,No Failure,1
9213,9214,L56393,L,298.0,309.0,1679,32.4,90,0,No Failure,1
8686,8687,M23546,M,297.2,308.5,1611,31.6,197,0,No Failure,1
4422,4423,M19282,M,302.6,310.2,2157,17.2,94,0,No Failure,1
5155,5156,H34569,H,304.2,313.3,1625,37.3,27,0,No Failure,1
4675,4676,H34089,H,303.5,311.5,1629,33.5,73,0,No Failure,1
4410,4411,L51590,L,302.5,310.2,1586,32.2,64,0,No Failure,1
5282,5283,H34696,H,303.8,313.2,1381,52.4,140,0,No Failure,1
1413,1414,M16273,M,298.7,309.8,1528,36.7,197,0,No Failure,1
2056,2057,L49236,L,299.5,309.3,1333,54.1,147,0,No Failure,1
5757,5758,L52937,L,301.9,311.3,1366,55.6,57,0,No Failure,1
6902,6903,L54082,L,301.0,311.6,1461,40.6,154,0,No Failure,1
4286,4287,M19146,M,301.7,309.9,1434,47.9,189,0,No Failure,1
2889,2890,M17749,M,300.7,309.7,1523,38.2,73,0,No Failure,1
9685,9686,L56865,L,299.0,310.0,1360,48.1,37,0,No Failure,1
9920,9921,H39334,H,298.5,308.7,1450,43.9,28,0,No Failure,1
599,600,H30013,H,297.7,309.7,1616,31.1,20,0,No Failure,1
2223,2224,L49403,L,299.6,309.0,1413,48.5,153,0,No Failure,1
1829,1830,L49009,L,297.8,307.2,1880,23.0,176,0,No Failure,1
6553,6554,L53733,L,301.4,310.8,1389,52.7,125,0,No Failure,1
9975,9976,M24835,M,298.6,308.3,1589,34.1,174,0,No Failure,1
5679,5680,M20539,M,302.2,311.7,1466,49.0,66,0,No Failure,1
5593,5594,L52773,L,302.6,311.9,1354,48.0,67,0,No Failure,1
7976,7977,H37390,H,301.2,312.4,1395,47.8,90,0,No Failure,1
5810,5811,L52990,L,301.3,311.0,1856,21.9,189,0,No Failure,1
8005,8006,L55185,L,300.8,312.0,1477,37.3,164,0,No Failure,1
4200,4201,L51380,L,302.5,311.1,1571,34.2,201,0,No Failure,1
9281,9282,L56461,L,298.2,308.9,1336,45.0,66,0,No Failure,1
2520,2521,L49700,L,298.8,308.6,1535,41.2,40,0,No Failure,1
7801,7802,L54981,L,300.0,311.4,1383,49.6,101,0,No Failure,1
2419,2420,M17279,M,298.9,308.2,1328,49.2,11,0,No Failure,1
2174,2175,L49354,L,299.6,309.2,1572,33.4,20,0,No Failure,1
3484,3485,L50664,L,301.9,310.8,1519,39.0,90,0,No Failure,1
5332,5333,H34746,H,303.6,312.7,1403,46.2,57,0,No Failure,1
3407,3408,L50587,L,301.2,310.4,1381,49.8,115,0,No Failure,1
6824,6825,L54004,L,300.9,310.7,1740,25.3,164,0,No Failure,1
9118,9119,L56298,L,297.6,308.6,1526,42.1,57,0,No Failure,1
823,824,M15683,M,296.6,307.5,1482,39.9,153,0,No Failure,1
157,158,H29571,H,298.4,308.2,1478,43.5,206,0,No Failure,1
2729,2730,L49909,L,299.7,309.3,1417,54.6,131,0,No Failure,1
3426,3427,L50606,L,301.5,310.5,1380,48.7,160,0,No Failure,1
7568,7569,L54748,L,300.2,311.0,1627,33.7,147,0,No Failure,1
5550,5551,M20410,M,302.3,311.9,1508,42.3,159,0,No Failure,1
4939,4940,L52119,L,303.6,312.5,1286,62.4,101,0,No Failure,1
8987,8988,L56167,L,297.2,307.9,1580,35.8,140,0,No Failure,1
7726,7727,M22586,M,300.8,311.9,1761,29.0,113,0,No Failure,1
7141,7142,M22001,M,300.4,309.8,1356,44.4,136,0,No Failure,1
7502,7503,H36916,H,300.3,311.7,1655,29.9,193,0,No Failure,1
6000,6001,H35414,H,300.4,310.2,1431,43.2,0,0,No Failure,1
9451,9452,H38865,H,298.0,308.7,1536,39.6,99,0,No Failure,1
6537,6538,M21397,M,301.3,310.5,1481,39.7,85,0,No Failure,1
2529,2530,M17389,M,298.8,308.6,1571,33.7,61,0,No Failure,1
6707,6708,L53887,L,301.3,310.6,1556,39.0,72,0,No Failure,1
4079,4080,L51259,L,302.0,310.5,1978,22.0,106,0,No Failure,1
5102,5103,M19962,M,304.1,313.5,1587,33.6,108,0,No Failure,1
2815,2816,M17675,M,300.1,309.4,1569,31.6,124,0,No Failure,1
2505,2506,L49685,L,299.2,309.1,1387,48.7,4,0,No Failure,1
6829,6830,H36243,H,300.9,310.9,1474,35.7,175,0,No Failure,1
9201,9202,L56381,L,297.8,308.7,1404,44.2,62,0,No Failure,1
1176,1177,M16036,M,297.2,308.3,1429,42.0,6,0,No Failure,1
9531,9532,L56711,L,299.2,310.5,1458,44.1,91,0,No Failure,1
2072,2073,L49252,L,299.6,309.5,1570,35.5,189,0,Random Failures,4
1066,1067,M15926,M,296.9,307.8,1544,40.3,150,0,No Failure,1
326,327,L47506,L,297.7,308.5,1501,41.4,201,0,No Failure,1
8678,8679,L55858,L,297.3,308.5,1514,44.5,177,0,No Failure,1
9906,9907,M24766,M,298.6,309.1,1587,37.3,203,0,No Failure,1
2131,2132,L49311,L,299.4,309.1,1432,45.4,137,0,No Failure,1
9316,9317,H38730,H,298.5,309.4,1417,41.2,155,0,No Failure,1
226,227,L47406,L,298.3,308.4,1329,49.2,166,0,No Failure,1
4729,4730,L51909,L,303.4,311.8,1306,61.0,215,1,Heat Dissipation Failure,0
8660,8661,L55840,L,297.4,308.5,1295,52.1,130,0,No Failure,1
8149,8150,M23009,M,299.6,310.8,1427,50.4,98,0,No Failure,1
8440,8441,L55620,L,298.6,309.8,1370,56.0,0,0,No Failure,1
1830,1831,L49010,L,297.8,307.3,1859,24.0,178,0,No Failure,1
6220,6221,L53400,L,301.1,310.8,1470,49.3,116,0,No Failure,1
252,253,L47432,L,298.0,308.2,1620,35.8,5,0,No Failure,1
7658,7659,M22518,M,300.4,311.6,1359,55.4,160,0,No Failure,1
4961,4962,L52141,L,303.9,312.7,1800,24.3,158,0,No Failure,1
2698,2699,L49878,L,300.0,309.4,2010,20.0,55,0,No Failure,1
3544,3545,M18404,M,301.9,310.9,1483,37.0,35,0,No Failure,1
6464,6465,M21324,M,300.5,309.9,1735,27.0,107,0,No Failure,1
5103,5104,L52283,L,304.1,313.4,1399,43.7,111,0,No Failure,1
755,756,H30169,H,296.8,308.1,1492,43.7,222,0,No Failure,1
3032,3033,M17892,M,300.6,309.8,1447,42.9,12,0,No Failure,1
1550,1551,L48730,L,298.4,308.9,1638,32.4,109,0,No Failure,1
2465,2466,L49645,L,298.9,308.6,1481,40.7,124,0,No Failure,1
2079,2080,M16939,M,299.3,309.3,1523,37.9,204,0,No Failure,1
101,102,L47281,L,298.8,308.8,1991,20.7,59,0,No Failure,1
1705,1706,M16565,M,298.1,307.8,1608,32.6,57,0,No Failure,1
5347,5348,L52527,L,303.3,312.7,1262,63.8,100,0,No Failure,1
3493,3494,M18353,M,301.9,311.0,1638,35.4,116,0,No Failure,1
8075,8076,L55255,L,300.4,312.0,1366,43.0,117,0,No Failure,1
9793,9794,H39207,H,298.5,309.4,1414,46.7,102,0,No Failure,1
4069,4070,M18929,M,301.9,310.7,1405,47.9,80,0,No Failure,1
6816,6817,L53996,L,300.9,310.7,1477,43.2,143,0,No Failure,1
7304,7305,L54484,L,300.1,310.5,1394,44.3,121,0,No Failure,1
3206,3207,M18066,M,300.1,309.0,1612,33.0,34,0,No Failure,1
4017,4018,L51197,L,302.0,310.8,1902,23.4,188,0,No Failure,1
8927,8928,M23787,M,297.4,308.4,1789,25.0,210,0,No Failure,1
6531,6532,H35945,H,301.2,310.7,1656,26.2,64,0,No Failure,1
3332,3333,M18192,M,301.7,310.8,1671,31.6,137,0,No Failure,1
5824,5825,L53004,L,301.2,311.0,1596,37.2,219,0,No Failure,1
9174,9175,L56354,L,297.8,308.9,1871,25.6,200,1,Tool Wear Failure,5
8708,8709,M23568,M,297.2,308.5,1364,54.0,43,0,No Failure,1
1921,1922,L49101,L,298.1,307.9,1665,32.0,7,0,No Failure,1
1077,1078,L48257,L,296.8,307.6,1547,36.5,179,0,No Failure,1
2252,2253,H31666,H,299.1,308.3,1451,42.8,21,0,No Failure,1
6746,6747,M21606,M,301.7,311.1,1578,40.5,174,0,No Failure,1
6526,6527,L53706,L,301.2,310.4,1515,38.4,51,0,No Failure,1
6294,6295,L53474,L,301.1,310.5,1529,38.7,91,0,No Failure,1
5838,5839,M20698,M,301.4,311.2,1476,36.5,25,0,No Failure,1
9839,9840,M24699,M,298.4,309.2,1491,51.2,13,0,No Failure,1
3251,3252,L50431,L,301.1,309.6,1501,36.1,156,0,No Failure,1
9730,9731,L56910,L,298.8,310.0,1528,36.7,147,0,No Failure,1
3347,3348,L50527,L,301.3,310.6,1529,41.8,176,0,No Failure,1
9261,9262,H38675,H,298.3,309.0,1470,38.4,10,0,No Failure,1
6406,6407,L53586,L,300.2,309.8,1526,45.6,175,0,No Failure,1
8308,8309,L55488,L,298.7,310.1,1401,45.3,67,0,No Failure,1
6608,6609,M21468,M,301.5,310.4,1593,36.8,50,0,No Failure,1
3203,3204,M18063,M,300.1,309.1,1533,38.0,26,0,No Failure,1
5201,5202,M20061,M,303.7,312.7,1396,47.3,158,0,No Failure,1
7357,7358,L54537,L,299.6,310.1,1487,42.9,42,0,No Failure,1
4514,4515,L51694,L,302.4,310.3,1479,36.2,115,0,No Failure,1
1382,1383,L48562,L,298.8,310.1,1653,30.3,119,0,No Failure,1
3498,3499,L50678,L,301.9,311.0,1289,54.9,128,0,No Failure,1
8923,8924,M23783,M,297.0,308.1,1363,45.3,196,0,No Failure,1
6712,6713,H36126,H,301.4,310.7,1516,36.4,83,0,No Failure,1
2271,2272,L49451,L,299.2,308.5,1821,26.1,69,0,No Failure,1
3023,3024,L50203,L,300.4,309.5,1711,29.2,215,0,No Failure,1
6400,6401,L53580,L,300.1,309.7,1601,35.8,160,0,No Failure,1
2195,2196,L49375,L,299.6,308.9,1613,30.8,80,0,No Failure,1
