,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
3866,3867,L51046,L,302.6,311.6,1311,53.2,0,0,No Failure,1
4461,4462,L51641,L,302.7,310.5,1642,30.8,195,0,No Failure,1
6552,6553,L53732,L,301.4,310.7,1786,26.1,123,0,No Failure,1
6261,6262,L53441,L,301.1,310.6,1417,47.6,10,0,No Failure,1
2537,2538,H31951,H,298.9,308.7,1353,48.1,79,0,No Failure,1
137,138,L47317,L,298.7,308.6,1297,55.3,148,0,No Failure,1
9035,9036,M23895,M,297.3,308.1,1731,27.7,42,0,No Failure,1
8208,8209,L55388,L,299.2,310.7,1477,44.0,19,0,No Failure,1
7519,7520,L54699,L,300.2,311.6,1999,21.0,19,0,No Failure,1
7241,7242,M22101,M,299.9,310.0,1484,42.1,182,0,No Failure,1
9103,9104,L56283,L,297.3,308.2,1490,41.0,16,0,No Failure,1
3137,3138,L50317,L,300.4,309.9,1567,36.5,72,0,No Failure,1
1290,1291,L48470,L,298.6,309.7,1429,45.8,113,0,No Failure,1
7063,7064,L54243,L,300.7,310.4,1234,51.7,160,0,No Failure,1
423,424,L47603,L,297.3,308.3,1484,43.9,13,0,No Failure,1
7337,7338,L54517,L,299.9,310.5,1539,32.8,213,0,No Failure,1
6763,6764,M21623,M,301.4,310.8,1782,26.5,6,0,No Failure,1
4043,4044,M18903,M,302.0,310.8,1445,46.3,17,0,No Failure,1
2923,2924,M17783,M,300.7,309.7,1397,51.3,155,0,No Failure,1
6472,6473,H35886,H,300.4,309.6,1571,33.6,126,0,No Failure,1
9509,9510,M24369,M,299.2,310.4,1502,39.8,34,0,No Failure,1
2950,2951,M17810,M,300.7,309.5,1445,46.4,24,0,No Failure,1
7807,7808,M22667,M,300.0,311.5,1451,49.0,115,0,No Failure,1
3646,3647,M18506,M,302.2,311.5,1863,25.7,85,0,No Failure,1
7221,7222,H36635,H,299.7,309.6,1433,49.6,129,0,No Failure,1
1294,1295,L48474,L,298.8,309.9,1486,40.3,126,0,No Failure,1
8327,8328,M23187,M,298.7,309.6,1254,57.1,124,0,No Failure,1
1400,1401,H30814,H,298.9,310.1,1366,62.7,161,0,No Failure,1
7499,7500,L54679,L,300.3,311.8,1746,26.3,187,0,No Failure,1
3106,3107,L50286,L,299.8,309.1,1485,39.9,207,0,No Failure,1
9,10,M14869,M,298.5,309.0,1741,28.0,21,0,No Failure,1
1585,1586,L48765,L,298.2,308.3,1400,48.7,194,0,No Failure,1
8226,8227,L55406,L,299.1,310.5,1389,61.4,64,0,No Failure,1
5223,5224,M20083,M,303.9,313.2,1350,47.2,2,0,No Failure,1
9150,9151,M24010,M,297.5,308.6,1347,57.0,132,0,No Failure,1
7064,7065,M21924,M,300.8,310.5,1696,29.7,162,0,No Failure,1
340,341,L47520,L,297.4,308.1,1474,39.4,20,0,No Failure,1
2289,2290,L49469,L,299.4,308.7,1504,37.8,112,0,No Failure,1
3575,3576,L50755,L,301.7,310.5,1567,39.1,114,0,No Failure,1
657,658,L47837,L,297.7,309.2,1365,58.6,170,0,No Failure,1
4941,4942,M19801,M,303.6,312.7,1699,31.5,105,0,No Failure,1
9115,9116,M23975,M,297.6,308.6,1444,48.2,46,0,No Failure,1
1557,1558,L48737,L,298.3,308.4,1585,30.6,127,0,No Failure,1
2029,2030,L49209,L,298.7,308.5,1668,35.2,77,0,No Failure,1
2758,2759,M17618,M,299.7,309.2,1412,45.3,205,0,No Failure,1
5970,5971,L53150,L,300.4,310.8,1520,37.6,151,0,No Failure,1
898,899,L48078,L,295.6,306.2,1446,49.9,133,0,No Failure,1
9166,9167,M24026,M,297.6,308.6,1390,53.4,175,0,No Failure,1
5653,5654,L52833,L,302.4,311.7,1495,36.8,215,0,No Failure,1
9668,9669,L56848,L,299.1,310.3,1619,35.2,240,0,No Failure,1
9408,9409,H38822,H,297.9,308.4,1637,34.5,191,0,No Failure,1
2000,2001,L49180,L,298.4,308.1,1279,53.1,9,0,No Failure,1
6928,6929,L54108,L,301.1,311.7,1816,24.5,7,0,No Failure,1
7668,7669,L54848,L,300.6,311.8,1539,37.0,187,0,No Failure,1
2800,2801,M17660,M,300.2,309.5,1500,45.7,89,0,No Failure,1
5252,5253,L52432,L,303.5,313.0,1322,59.5,71,0,No Failure,1
1152,1153,L48332,L,297.1,307.9,1507,38.3,170,0,No Failure,1
1954,1955,L49134,L,297.9,307.8,1459,46.9,85,0,No Failure,1
3138,3139,L50318,L,300.4,309.9,1376,43.5,74,0,No Failure,1
3885,3886,L51065,L,302.5,311.5,1677,29.2,49,0,No Failure,1
6500,6501,M21360,M,300.9,310.0,1416,46.6,201,0,No Failure,1
8392,8393,M23252,M,298.5,309.6,1502,39.4,84,0,No Failure,1
5791,5792,M20651,M,301.8,311.3,1542,40.1,142,0,No Failure,1
5087,5088,M19947,M,304.0,313.0,1685,28.2,66,0,No Failure,1
7144,7145,M22004,M,300.4,309.8,1517,40.3,149,0,No Failure,1
3166,3167,M18026,M,300.4,309.7,1539,37.7,156,0,No Failure,1
5185,5186,L52365,L,304.0,313.0,2012,21.1,115,0,No Failure,1
2910,2911,L50090,L,300.6,309.5,1576,38.8,124,0,No Failure,1
4479,4480,L51659,L,302.6,310.2,1923,21.5,18,0,No Failure,1
4382,4383,L51562,L,301.8,309.5,1525,39.6,227,0,No Failure,1
9084,9085,L56264,L,297.2,307.9,1326,75.4,172,1,Power Failure,3
703,704,H30117,H,297.7,308.9,1479,40.9,87,0,No Failure,1
8830,8831,H38244,H,297.3,308.7,1430,42.8,153,0,No Failure,1
850,851,L48030,L,296.3,307.3,1567,31.4,5,0,No Failure,1
1082,1083,H30496,H,297.1,307.9,1420,39.8,192,0,No Failure,1
5935,5936,L53115,L,300.5,310.5,1646,34.5,63,0,No Failure,1
2748,2749,L49928,L,299.7,309.2,1631,35.1,177,0,No Failure,1
2292,2293,L49472,L,299.6,308.9,1422,53.2,120,0,No Failure,1
2964,2965,L50144,L,300.7,309.5,1692,30.3,64,0,No Failure,1
591,592,H30005,H,297.5,309.3,1525,41.7,235,0,No Failure,1
3422,3423,L50602,L,301.5,310.4,1629,34.1,151,0,No Failure,1
8249,8250,L55429,L,299.0,310.4,1524,39.8,120,0,No Failure,1
989,990,M15849,M,296.2,307.0,2119,18.3,159,0,No Failure,1
1229,1230,L48409,L,297.1,308.4,1304,53.5,153,0,No Failure,1
3162,3163,L50342,L,300.5,309.9,1480,40.0,148,0,No Failure,1
1697,1698,M16557,M,297.9,307.6,1519,44.0,37,0,No Failure,1
1542,1543,L48722,L,298.3,308.9,1379,54.7,91,0,No Failure,1
5099,5100,L52279,L,304.2,313.5,1438,50.1,100,0,No Failure,1
35,36,M14895,M,298.8,309.2,1452,48.6,98,0,No Failure,1
2755,2756,L49935,L,299.7,309.2,1478,38.8,199,0,No Failure,1
7470,7471,L54650,L,300.4,311.6,1332,54.6,111,0,No Failure,1
3674,3675,L50854,L,302.2,311.5,1346,52.4,157,0,No Failure,1
9881,9882,L57061,L,298.8,309.8,1493,38.5,132,0,No Failure,1
9007,9008,L56187,L,297.4,308.0,1383,46.2,188,0,No Failure,1
9507,9508,L56687,L,299.3,310.5,1505,38.8,30,0,No Failure,1
2744,2745,L49924,L,299.7,309.2,1620,30.0,168,0,No Failure,1
7403,7404,L54583,L,299.8,310.8,1376,48.6,159,0,No Failure,1
7866,7867,L55046,L,300.5,311.9,1431,49.4,37,0,No Failure,1
2960,2961,L50140,L,300.7,309.5,1467,44.3,55,0,No Failure,1
8353,8354,L55533,L,298.7,309.6,1442,55.6,194,0,No Failure,1
1164,1165,L48344,L,297.1,308.1,1754,30.3,206,0,No Failure,1
7557,7558,M22417,M,300.4,311.5,1750,27.3,116,0,No Failure,1
5731,5732,L52911,L,302.2,311.6,1872,20.4,202,0,No Failure,1
8213,8214,M23073,M,299.2,310.5,1548,33.5,35,0,No Failure,1
7585,7586,L54765,L,300.4,311.1,1397,50.8,189,0,No Failure,1
8045,8046,M22905,M,300.7,311.9,1366,55.1,36,0,No Failure,1
1708,1709,L48888,L,298.2,307.8,1627,31.5,64,0,No Failure,1
306,307,L47486,L,297.8,308.4,1374,47.1,150,0,No Failure,1
9434,9435,L56614,L,298.0,308.6,1626,33.3,50,0,No Failure,1
3128,3129,M17988,M,300.1,309.5,1462,42.8,50,0,No Failure,1
3002,3003,M17862,M,300.5,309.8,1555,38.9,166,0,No Failure,1
5641,5642,L52821,L,302.6,312.1,1473,37.3,184,0,No Failure,1
7283,7284,M22143,M,300.0,310.2,1443,58.7,68,0,No Failure,1
5105,5106,L52285,L,304.1,313.4,1374,56.6,115,0,No Failure,1
7681,7682,L54861,L,300.7,311.8,1443,43.7,217,0,No Failure,1
9834,9835,M24694,M,298.3,309.1,1632,32.7,0,0,No Failure,1
9400,9401,L56580,L,297.7,308.2,1446,43.9,172,0,No Failure,1
9407,9408,L56587,L,297.8,308.3,1435,50.1,189,0,No Failure,1
1195,1196,M16055,M,297.0,308.0,1408,47.9,54,0,No Failure,1
3522,3523,L50702,L,301.8,311.0,1651,32.5,195,0,No Failure,1
201,202,L47381,L,298.3,308.5,1575,41.2,105,0,No Failure,1
2845,2846,L50025,L,300.3,309.2,1398,54.4,198,0,No Failure,1
502,503,L47682,L,297.6,309.2,1390,43.3,221,0,No Failure,1
395,396,L47575,L,297.4,308.3,1571,37.7,162,0,No Failure,1
55,56,L47235,L,298.8,309.1,1512,40.7,156,0,No Failure,1
1068,1069,L48248,L,296.8,307.8,1394,47.7,155,0,No Failure,1
8000,8001,M22860,M,300.8,312.0,1443,53.3,151,0,No Failure,1
9681,9682,M24541,M,299.1,310.1,1412,44.4,24,0,No Failure,1
6178,6179,L53358,L,301.1,310.9,1282,67.9,10,1,Power Failure,3
562,563,L47742,L,297.6,309.5,1574,30.9,151,0,No Failure,1
8447,8448,L55627,L,298.6,310.1,1439,49.9,17,0,No Failure,1
9773,9774,L56953,L,298.5,309.4,1560,37.9,37,0,No Failure,1
7843,7844,M22703,M,300.1,311.7,1400,48.5,205,0,No Failure,1
3969,3970,L51149,L,302.3,311.4,1504,38.7,65,0,No Failure,1
7997,7998,M22857,M,301.0,312.2,2710,9.7,143,1,Power Failure,3
1645,1646,L48825,L,297.9,307.8,1538,38.5,123,0,No Failure,1
3921,3922,L51101,L,302.7,311.5,1494,41.4,149,0,No Failure,1
455,456,L47635,L,297.4,308.7,1429,57.4,96,0,No Failure,1
1603,1604,M16463,M,297.8,307.8,1622,32.1,18,0,No Failure,1
8571,8572,L55751,L,297.9,308.6,2262,15.7,125,0,No Failure,1
7819,7820,L54999,L,299.8,311.2,1369,46.2,146,0,No Failure,1
5758,5759,L52938,L,301.9,311.3,1501,40.8,59,0,No Failure,1
5236,5237,L52416,L,303.8,313.1,1394,45.4,36,0,No Failure,1
535,536,H29949,H,297.4,309.3,1365,52.4,76,0,No Failure,1
8681,8682,L55861,L,297.2,308.4,1605,30.0,183,0,No Failure,1
2350,2351,L49530,L,299.3,308.6,1744,26.4,33,0,No Failure,1
4765,4766,L51945,L,303.7,312.0,1892,22.5,79,0,No Failure,1
7362,7363,L54542,L,299.5,310.0,1594,35.1,54,0,No Failure,1
1095,1096,L48275,L,296.9,307.5,2721,9.3,18,1,Power Failure,3
1421,1422,L48601,L,298.7,309.8,1589,31.8,217,0,No Failure,1
727,728,H30141,H,297.3,308.6,1499,37.6,147,0,No Failure,1
9908,9909,L57088,L,298.6,309.0,1456,47.7,0,0,No Failure,1
3703,3704,M18563,M,302.0,311.2,1418,49.5,17,0,No Failure,1
415,416,L47595,L,297.5,308.4,1511,42.8,209,0,No Failure,1
8848,8849,M23708,M,297.5,308.9,1436,44.8,2,0,No Failure,1
9842,9843,L57022,L,298.4,309.3,1395,47.6,24,0,No Failure,1
4332,4333,M19192,M,301.7,309.9,1452,41.5,86,0,No Failure,1
4636,4637,L51816,L,303.0,311.3,1466,43.0,210,0,No Failure,1
5459,5460,L52639,L,303.1,312.5,1453,49.1,140,0,No Failure,1
6266,6267,L53446,L,300.8,310.4,1368,46.8,21,0,No Failure,1
9044,9045,L56224,L,297.4,308.4,1378,39.9,63,0,No Failure,1
1054,1055,H30468,H,296.8,307.8,1627,30.5,117,0,No Failure,1
5751,5752,H35165,H,302.3,311.8,1475,42.8,38,0,No Failure,1
7517,7518,L54697,L,300.3,311.7,1445,47.3,15,0,No Failure,1
5415,5416,M20275,M,302.6,312.4,1410,50.3,33,0,No Failure,1
4262,4263,L51442,L,302.6,311.0,2001,20.7,137,0,No Failure,1
9122,9123,L56302,L,297.4,308.4,1580,41.2,66,0,No Failure,1
4294,4295,M19154,M,301.7,310.1,1743,27.3,210,0,No Failure,1
189,190,M15049,M,298.3,308.4,1539,43.4,69,0,No Failure,1
6122,6123,L53302,L,301.0,311.0,1402,55.3,98,0,No Failure,1
4436,4437,M19296,M,302.4,310.1,1577,35.8,136,0,No Failure,1
8016,8017,M22876,M,300.9,312.0,1447,41.4,193,0,No Failure,1
7912,7913,L55092,L,300.7,312.1,1498,44.0,155,0,No Failure,1
6740,6741,L53920,L,301.8,311.2,1417,55.9,156,0,No Failure,1
2043,2044,M16903,M,299.2,309.0,1597,30.3,115,0,No Failure,1
739,740,L47919,L,296.9,308.4,1390,41.8,184,0,No Failure,1
6807,6808,L53987,L,301.0,310.8,1549,41.4,121,0,No Failure,1
132,133,M14992,M,298.7,308.4,1441,43.2,132,0,No Failure,1
2473,2474,M17333,M,298.9,308.5,1555,37.6,142,0,No Failure,1
3012,3013,L50192,L,300.4,309.6,1432,44.7,192,0,No Failure,1
5229,5230,H34643,H,303.9,313.1,1790,26.7,17,0,No Failure,1
522,523,M15382,M,297.5,309.5,1448,43.7,46,0,No Failure,1
3352,3353,L50532,L,301.4,310.8,1610,34.6,187,0,No Failure,1
4630,4631,L51810,L,302.9,311.2,1751,23.8,196,0,No Failure,1
1807,1808,L48987,L,298.0,307.6,1654,28.9,123,0,No Failure,1
6726,6727,L53906,L,301.5,310.8,1500,41.0,118,0,No Failure,1
8116,8117,L55296,L,300.3,311.8,2004,19.6,12,0,No Failure,1
5304,5305,L52484,L,303.9,313.1,1425,49.3,199,0,No Failure,1
2926,2927,L50106,L,300.7,309.7,1507,52.4,163,0,No Failure,1
601,602,L47781,L,297.9,309.7,2194,16.8,27,0,No Failure,1
6129,6130,M20989,M,301.0,311.0,1508,46.9,113,0,No Failure,1
9147,9148,L56327,L,297.7,308.7,1688,27.2,125,0,No Failure,1
9958,9959,M24818,M,298.1,307.8,1525,35.9,132,0,No Failure,1
1565,1566,L48745,L,298.0,308.2,1459,42.1,146,0,No Failure,1
6398,6399,L53578,L,300.1,309.7,1351,58.2,155,0,No Failure,1
2752,2753,M17612,M,299.7,309.1,1851,24.7,189,0,No Failure,1
1638,1639,L48818,L,297.9,307.8,1397,45.0,104,0,No Failure,1
6212,6213,L53392,L,300.8,310.6,1402,53.7,93,0,No Failure,1
9694,9695,L56874,L,298.9,310.0,1559,33.4,58,0,No Failure,1
3058,3059,L50238,L,300.0,309.0,1709,32.1,79,0,No Failure,1
5526,5527,L52706,L,302.5,311.9,1520,44.9,94,0,No Failure,1
8904,8905,L56084,L,297.4,308.7,1584,38.2,154,0,No Failure,1
5607,5608,M20467,M,302.9,312.2,1745,25.5,98,0,No Failure,1
636,637,L47816,L,298.3,309.9,1463,43.9,116,0,No Failure,1
8324,8325,M23184,M,298.7,309.5,1394,46.0,113,0,No Failure,1
2099,2100,L49279,L,299.4,309.3,1596,31.8,40,0,No Failure,1
5258,5259,M20118,M,303.5,312.9,1572,44.7,84,0,No Failure,1
3142,3143,L50322,L,300.6,310.0,1658,34.7,88,0,No Failure,1
1439,1440,M16299,M,298.8,309.8,1534,37.0,47,0,No Failure,1
5149,5150,L52329,L,304.3,313.5,1452,41.5,15,0,No Failure,1
1639,1640,M16499,M,297.9,307.8,1450,43.5,106,0,No Failure,1
6401,6402,M21261,M,300.0,309.6,1573,39.7,162,0,No Failure,1
7860,7861,L55040,L,300.5,312.0,1415,44.6,23,0,No Failure,1
3762,3763,M18622,M,302.3,311.0,1526,37.7,171,0,No Failure,1
8610,8611,L55790,L,297.4,308.3,1561,38.3,0,0,No Failure,1
3788,3789,L50968,L,302.3,310.8,1511,48.1,24,0,No Failure,1
4098,4099,L51278,L,302.0,310.3,1648,29.6,157,0,No Failure,1
656,657,M15516,M,297.7,309.1,1732,28.1,167,0,No Failure,1
9875,9876,M24735,M,298.9,309.8,1363,50.6,115,0,No Failure,1
3454,3455,L50634,L,301.5,310.4,1918,21.8,9,0,No Failure,1
4925,4926,L52105,L,303.4,312.3,1680,30.6,67,0,No Failure,1
1248,1249,L48428,L,297.2,308.6,1489,40.2,214,0,No Failure,1
1193,1194,L48373,L,297.1,308.2,1347,50.8,49,0,No Failure,1
6804,6805,L53984,L,301.0,310.6,1588,33.7,114,0,No Failure,1
7453,7454,H36867,H,300.3,311.7,1432,47.7,61,0,No Failure,1
8827,8828,L56007,L,297.2,308.7,1463,49.9,146,0,No Failure,1
692,693,L47872,L,297.7,309.1,1479,42.1,58,0,No Failure,1
9125,9126,L56305,L,297.4,308.5,1569,34.2,72,0,No Failure,1
3131,3132,L50311,L,300.1,309.5,1660,32.7,57,0,No Failure,1
4609,4610,L51789,L,303.0,311.2,1456,44.0,142,0,No Failure,1
6626,6627,L53806,L,301.6,310.6,1613,42.5,97,0,No Failure,1
2177,2178,M17037,M,299.6,309.2,1393,47.7,28,0,No Failure,1
4827,4828,L52007,L,303.4,311.8,1438,58.9,22,0,No Failure,1
1643,1644,L48823,L,298.0,307.8,1453,37.7,119,0,No Failure,1
7057,7058,L54237,L,300.8,310.6,1666,36.2,144,0,No Failure,1
2677,2678,L49857,L,299.8,309.5,1495,39.6,10,0,No Failure,1
598,599,L47778,L,297.7,309.6,1480,47.9,18,0,No Failure,1
9092,9093,L56272,L,297.3,308.1,1568,34.4,194,0,No Failure,1
1205,1206,L48385,L,296.8,308.0,1371,54.5,86,0,No Failure,1
9742,9743,L56922,L,298.9,310.2,1623,37.2,177,0,No Failure,1
8157,8158,L55337,L,299.6,310.8,1498,46.9,116,0,No Failure,1
9575,9576,M24435,M,299.6,310.8,1603,35.4,202,0,No Failure,1
9769,9770,L56949,L,298.6,309.6,1386,48.6,25,0,No Failure,1
8002,8003,M22862,M,300.9,312.1,1851,23.0,156,0,No Failure,1
2187,2188,M17047,M,299.8,309.4,1439,47.4,57,0,No Failure,1
2513,2514,L49693,L,299.0,308.7,1583,32.5,25,0,No Failure,1
1996,1997,M16856,M,298.4,308.0,1416,38.2,198,1,Tool Wear Failure,5
1129,1130,L48309,L,296.7,307.9,1690,29.6,119,0,No Failure,1
94,95,L47274,L,299.0,308.9,1622,31.9,42,0,No Failure,1
265,266,L47445,L,298.0,308.1,1454,37.1,35,0,No Failure,1
2637,2638,L49817,L,299.9,309.6,1294,49.7,126,0,No Failure,1
8086,8087,L55266,L,300.2,311.4,1463,37.5,145,0,No Failure,1
8337,8338,M23197,M,298.8,309.7,1589,35.3,149,0,No Failure,1
37,38,L47217,L,298.8,309.1,1439,39.2,104,0,No Failure,1
4596,4597,L51776,L,303.0,311.2,1361,47.6,106,1,Heat Dissipation Failure,0
786,787,L47966,L,296.9,308.1,1741,28.8,60,0,No Failure,1
7712,7713,L54892,L,300.5,311.5,1499,37.6,73,0,No Failure,1
6460,6461,L53640,L,300.6,310.0,1313,52.9,93,0,No Failure,1
9205,9206,L56385,L,297.8,308.8,1579,32.9,70,0,No Failure,1
3549,3550,M18409,M,301.8,310.9,1299,60.4,48,0,No Failure,1
4934,4935,L52114,L,303.4,312.2,1580,35.8,90,0,No Failure,1
993,994,M15853,M,296.1,307.1,1485,36.0,169,0,No Failure,1
6104,6105,M20964,M,300.8,310.8,1461,41.3,53,0,No Failure,1
5743,5744,M20603,M,302.2,311.6,1379,42.9,13,0,No Failure,1
3673,3674,H33087,H,302.3,311.7,1449,44.5,152,0,No Failure,1
1811,1812,M16671,M,298.1,307.8,1569,31.2,131,0,No Failure,1
2632,2633,M17492,M,300.0,309.7,1652,28.6,112,0,No Failure,1
6972,6973,L54152,L,300.7,311.0,1377,49.9,124,0,No Failure,1
495,496,H29909,H,297.5,309.3,1459,49.7,201,0,No Failure,1
8583,8584,L55763,L,297.4,308.0,1423,38.0,154,0,No Failure,1
6388,6389,H35802,H,300.3,309.9,1509,46.6,125,0,No Failure,1
6044,6045,M20904,M,300.8,310.9,1522,41.7,115,0,No Failure,1
892,893,L48072,L,295.7,306.1,1343,54.4,119,0,No Failure,1
9623,9624,L56803,L,298.9,310.1,1356,47.8,116,0,No Failure,1
7522,7523,L54702,L,300.1,311.5,1334,54.0,26,0,No Failure,1
3642,3643,L50822,L,302.3,311.6,1309,57.6,77,0,No Failure,1
5818,5819,L52998,L,301.3,311.0,1539,36.9,206,0,No Failure,1
2189,2190,H31603,H,299.7,309.2,1554,41.6,62,0,No Failure,1
210,211,L47390,L,298.4,308.7,1523,36.1,126,0,No Failure,1
2117,2118,H31531,H,299.4,308.9,1762,29.3,91,0,No Failure,1
1105,1106,M15965,M,296.6,307.5,1734,27.0,50,0,No Failure,1
7149,7150,L54329,L,300.2,309.8,1506,41.8,161,0,No Failure,1
346,347,M15206,M,297.5,308.3,1459,45.2,34,0,No Failure,1
4632,4633,M19492,M,302.9,311.2,1330,53.7,200,1,Heat Dissipation Failure,0
9529,9530,L56709,L,299.1,310.3,1459,46.7,84,0,No Failure,1
748,749,H30162,H,296.7,308.1,1528,46.3,203,0,No Failure,1
10,11,H29424,H,298.4,308.9,1782,23.9,24,0,No Failure,1
2986,2987,L50166,L,300.6,309.8,1455,48.0,125,0,No Failure,1
1352,1353,M16212,M,298.7,310.2,1598,33.3,36,0,No Failure,1
5485,5486,L52665,L,302.6,312.1,1344,51.0,206,0,No Failure,1
7488,7489,L54668,L,300.3,311.7,1545,43.5,160,0,Random Failures,4
7967,7968,M22827,M,301.0,312.2,1629,32.6,69,0,No Failure,1
548,549,L47728,L,297.4,309.3,1332,53.2,115,0,No Failure,1
6914,6915,H36328,H,300.9,311.3,1668,28.9,183,0,No Failure,1
3545,3546,L50725,L,301.8,310.8,1576,38.6,38,0,No Failure,1
9273,9274,H38687,H,298.2,308.7,1520,35.7,40,0,No Failure,1
5411,5412,L52591,L,302.8,312.6,1462,39.4,22,0,No Failure,1
1838,1839,M16698,M,297.8,307.2,1456,39.6,199,0,No Failure,1
4911,4912,L52091,L,303.5,312.3,1681,29.8,25,0,No Failure,1
2913,2914,L50093,L,300.7,309.6,1541,34.6,131,0,No Failure,1
8039,8040,L55219,L,300.8,311.9,1560,31.8,21,0,No Failure,1
5545,5546,H34959,H,302.2,311.6,1357,44.2,142,0,No Failure,1
1417,1418,L48597,L,298.7,309.9,1541,38.5,208,0,No Failure,1
2593,2594,H32007,H,298.9,308.5,1415,54.0,6,0,No Failure,1
3280,3281,M18140,M,301.2,309.9,1456,50.8,15,0,No Failure,1
6601,6602,M21461,M,301.5,310.7,1347,47.9,29,0,No Failure,1
3853,3854,L51033,L,302.4,311.0,1486,40.4,192,0,No Failure,1
3487,3488,M18347,M,301.8,310.8,1508,38.8,96,0,No Failure,1
4831,4832,L52011,L,303.5,312.0,1366,54.5,30,1,Heat Dissipation Failure,0
7879,7880,M22739,M,300.8,312.3,1535,40.3,71,0,No Failure,1
199,200,L47379,L,298.4,308.6,1433,47.1,101,0,No Failure,1
7991,7992,L55171,L,301.1,312.3,1534,39.0,129,0,No Failure,1
3049,3050,L50229,L,300.1,309.2,1326,55.9,55,0,No Failure,1
378,379,L47558,L,297.3,308.2,1754,29.4,123,0,No Failure,1
5109,5110,M19969,M,304.0,313.4,1389,45.8,123,0,No Failure,1
8152,8153,L55332,L,299.5,310.7,1438,45.7,106,0,No Failure,1
1622,1623,H31036,H,297.7,307.6,1538,38.3,63,0,No Failure,1
3048,3049,L50228,L,300.2,309.3,1532,43.2,53,0,No Failure,1
6962,6963,M21822,M,300.7,311.1,1373,49.9,96,0,No Failure,1
6109,6110,M20969,M,300.8,310.9,1514,38.7,66,0,No Failure,1
5203,5204,M20063,M,303.7,312.6,1671,30.5,163,0,No Failure,1
8292,8293,H37706,H,298.9,310.5,1429,39.9,19,0,No Failure,1
1364,1365,L48544,L,298.7,310.2,1566,33.1,68,0,No Failure,1
4302,4303,L51482,L,301.7,310.1,2695,12.6,10,0,No Failure,1
3616,3617,M18476,M,301.8,311.1,1413,42.2,9,0,No Failure,1
6360,6361,L53540,L,300.1,309.7,1441,40.1,46,0,No Failure,1
1904,1905,M16764,M,298.0,307.6,1569,35.6,173,0,No Failure,1
4010,4011,M18870,M,302.1,311.1,1605,37.6,171,0,No Failure,1
7790,7791,L54970,L,300.1,311.4,1729,29.3,71,0,No Failure,1
3459,3460,L50639,L,301.5,310.4,1270,54.2,26,0,No Failure,1
3184,3185,L50364,L,300.1,309.3,1654,31.0,201,0,No Failure,1
1363,1364,L48543,L,298.7,310.1,1433,54.6,66,0,No Failure,1
6314,6315,M21174,M,301.0,310.4,1793,25.0,142,0,No Failure,1
3242,3243,L50422,L,300.9,309.6,1384,42.4,131,0,No Failure,1
3995,3996,L51175,L,302.3,311.3,1621,31.6,135,0,No Failure,1
1843,1844,L49023,L,297.6,307.1,1496,39.2,12,0,No Failure,1
1621,1622,L48801,L,297.7,307.6,1844,21.9,61,0,No Failure,1
4470,4471,L51650,L,302.7,310.6,1564,34.3,0,0,No Failure,1
5634,5635,M20494,M,302.6,312.2,1353,56.5,168,0,No Failure,1
2579,2580,L49759,L,299.3,309.1,1795,24.7,187,0,No Failure,1
3630,3631,L50810,L,302.0,311.2,1845,27.3,45,0,No Failure,1
1398,1399,L48578,L,299.1,310.3,1472,46.6,157,0,No Failure,1
7282,7283,L54462,L,300.0,310.2,1486,36.4,66,0,No Failure,1
2761,2762,L49941,L,299.8,309.3,1299,65.1,212,1,Overstrain Failure,2
8641,8642,M23501,M,297.6,308.5,1360,48.6,77,0,No Failure,1
9521,9522,M24381,M,298.9,310.1,1484,40.4,61,0,No Failure,1
1858,1859,M16718,M,297.8,307.4,1488,36.1,57,0,No Failure,1
9085,9086,H38499,H,297.1,307.9,1365,54.0,174,0,No Failure,1
1647,1648,L48827,L,297.8,307.8,1761,28.9,128,0,No Failure,1
9483,9484,H38897,H,298.9,309.6,1546,35.3,190,0,No Failure,1
1099,1100,M15959,M,296.8,307.4,1472,43.9,30,0,No Failure,1
1425,1426,L48605,L,298.6,309.7,1356,54.0,6,0,No Failure,1
4749,4750,L51929,L,303.2,311.2,1404,50.9,31,0,No Failure,1
5431,5432,L52611,L,302.8,312.5,1462,43.4,68,0,No Failure,1
427,428,M15287,M,297.5,308.5,1496,42.2,22,0,No Failure,1
7212,7213,M22072,M,299.8,309.7,1705,28.5,103,0,No Failure,1
4118,4119,L51298,L,302.0,310.6,1366,47.7,206,0,No Failure,1
4871,4872,L52051,L,303.7,312.4,1513,40.1,135,0,No Failure,1
3122,3123,L50302,L,300.0,309.3,1473,46.0,35,0,No Failure,1
2988,2989,M17848,M,300.6,309.8,1532,42.5,130,0,No Failure,1
9439,9440,M24299,M,298.1,308.8,1433,48.2,62,0,No Failure,1
2713,2714,M17573,M,299.6,309.2,1651,30.8,92,0,No Failure,1
5842,5843,L53022,L,301.4,311.2,1355,50.6,37,0,No Failure,1
7919,7920,L55099,L,300.8,312.0,1496,40.0,175,0,No Failure,1
8932,8933,L56112,L,297.4,308.4,1474,43.6,4,0,No Failure,1
8278,8279,L55458,L,298.8,310.5,1464,46.4,207,0,No Failure,1
4938,4939,M19798,M,303.5,312.4,1606,30.1,98,0,No Failure,1
