,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
8794,8795,M23654,M,297.4,308.5,1497,36.4,56,0,No Failure,1
8799,8800,L55979,L,297.3,308.4,1472,41.3,67,0,No Failure,1
8800,8801,L55980,L,297.4,308.5,1475,47.2,69,0,No Failure,1
8802,8803,L55982,L,297.4,308.6,1524,43.1,73,0,No Failure,1
8805,8806,M23665,M,297.4,308.6,1469,42.6,80,0,No Failure,1
8807,8808,M23667,M,297.4,308.6,1604,32.8,85,0,No Failure,1
8810,8811,M23670,M,297.3,308.5,1625,32.8,92,0,No Failure,1
8811,8812,L55991,L,297.2,308.5,1574,35.8,95,0,No Failure,1
8813,8814,L55993,L,297.1,308.4,1693,29.5,100,0,No Failure,1
8817,8818,H38231,H,297.3,308.6,1376,53.5,112,0,No Failure,1
8818,8819,M23678,M,297.4,308.7,1481,48.0,117,0,No Failure,1
8819,8820,H38233,H,297.4,308.7,1349,48.9,120,0,No Failure,1
8821,8822,H38235,H,297.4,308.7,1623,33.8,127,0,No Failure,1
8822,8823,L56002,L,297.4,308.8,1462,49.7,132,0,No Failure,1
8825,8826,M23685,M,297.3,308.8,1548,41.3,140,0,No Failure,1
8832,8833,L56012,L,297.4,308.8,1651,34.1,163,0,No Failure,1
8833,8834,L56013,L,297.4,308.8,1529,41.3,165,0,No Failure,1
8835,8836,H38249,H,297.4,308.8,1324,53.5,169,0,No Failure,1
8837,8838,M23697,M,297.5,309.1,1540,38.5,176,0,No Failure,1
8840,8841,M23700,M,297.3,308.7,1542,37.0,184,0,No Failure,1
8843,8844,H38257,H,297.3,308.8,1564,38.0,191,0,No Failure,1
8847,8848,L56027,L,297.5,308.9,1443,43.5,0,0,No Failure,1
8850,8851,L56030,L,297.6,309.0,1491,43.2,7,0,No Failure,1
8851,8852,M23711,M,297.7,308.9,1573,35.1,9,0,No Failure,1
8852,8853,L56032,L,297.7,308.9,1575,39.9,12,0,No Failure,1
8853,8854,L56033,L,297.7,308.9,1458,41.1,14,0,No Failure,1
8857,8858,L56037,L,297.7,308.9,1742,26.3,24,0,No Failure,1
8861,8862,L56041,L,297.9,309.1,1619,34.7,33,0,No Failure,1
8867,8868,L56047,L,297.9,308.9,1566,41.9,50,0,No Failure,1
8868,8869,L56048,L,297.9,309.0,1456,46.5,52,0,No Failure,1
8869,8870,L56049,L,297.9,309.0,1528,37.5,54,0,No Failure,1
8872,8873,M23732,M,297.9,309.1,1614,38.1,62,0,No Failure,1
8877,8878,M23737,M,298.1,309.2,1460,45.8,80,0,No Failure,1
8878,8879,L56058,L,298.1,309.2,1802,26.9,83,0,No Failure,1
8880,8881,L56060,L,298.0,309.2,1458,39.8,87,0,No Failure,1
8882,8883,L56062,L,298.0,309.2,1378,49.7,94,0,No Failure,1
8884,8885,L56064,L,298.0,309.2,1527,32.4,99,0,No Failure,1
8888,8889,M23748,M,297.7,308.9,1530,39.1,108,0,No Failure,1
8890,8891,L56070,L,297.7,308.8,1616,34.2,114,0,No Failure,1
8891,8892,M23751,M,297.7,308.9,1681,28.3,116,0,No Failure,1
8898,8899,L56078,L,297.4,308.6,1532,38.7,136,0,No Failure,1
8901,8902,L56081,L,297.3,308.6,1446,50.1,144,0,No Failure,1
8911,8912,L56091,L,297.1,308.3,1773,23.8,169,0,No Failure,1
8912,8913,L56092,L,297.2,308.5,1446,43.7,171,0,No Failure,1
8914,8915,M23774,M,297.3,308.5,1524,49.3,176,0,No Failure,1
8915,8916,L56095,L,297.1,308.3,1403,54.1,179,0,No Failure,1
8917,8918,M23777,M,297.1,308.2,1529,37.9,183,0,No Failure,1
8918,8919,L56098,L,297.1,308.2,1402,51.2,186,0,No Failure,1
8920,8921,L56100,L,297.1,308.3,1496,45.8,190,0,No Failure,1
8922,8923,L56102,L,297.1,308.2,1399,42.6,194,0,No Failure,1
8924,8925,H38338,H,297.1,308.2,1527,42.2,199,0,No Failure,1
8925,8926,M23785,M,297.2,308.2,1405,42.5,204,0,No Failure,1
8930,8931,L56110,L,297.4,308.4,1571,39.4,0,0,No Failure,1
8933,8934,M23793,M,297.3,308.3,1544,41.7,6,0,No Failure,1
8935,8936,L56115,L,297.4,308.3,1801,26.9,11,0,No Failure,1
8939,8940,M23799,M,297.3,308.4,1434,44.8,21,0,No Failure,1
8940,8941,H38354,H,297.3,308.3,1935,19.3,24,0,No Failure,1
8943,8944,M23803,M,297.3,308.4,1449,44.4,34,0,No Failure,1
8945,8946,L56125,L,297.4,308.2,1639,33.8,39,0,No Failure,1
8946,8947,M23806,M,297.3,308.2,1846,24.5,41,0,No Failure,1
8950,8951,L56130,L,297.4,308.2,1419,50.0,52,0,No Failure,1
8951,8952,L56131,L,297.3,308.1,1763,28.4,54,0,No Failure,1
8955,8956,M23815,M,297.4,308.0,1355,55.1,63,0,No Failure,1
8956,8957,L56136,L,297.4,308.1,1348,57.4,66,0,No Failure,1
8959,8960,L56139,L,297.3,308.0,1420,46.5,73,0,No Failure,1
8961,8962,M23821,M,297.3,308.0,1403,45.0,77,0,No Failure,1
8964,8965,M23824,M,297.2,307.9,1456,44.9,85,0,No Failure,1
8966,8967,L56146,L,297.1,307.8,1636,30.3,90,0,No Failure,1
8967,8968,L56147,L,297.1,307.8,1536,40.4,92,0,No Failure,1
8969,8970,L56149,L,297.0,307.8,1396,50.0,96,0,No Failure,1
8977,8978,M23837,M,296.9,307.5,1556,31.2,116,0,No Failure,1
8979,8980,M23839,M,296.9,307.5,1332,51.1,121,0,No Failure,1
8981,8982,L56161,L,297.0,307.7,1502,39.4,126,0,No Failure,1
8985,8986,L56165,L,297.1,307.8,1584,42.3,135,0,No Failure,1
8988,8989,L56168,L,297.2,307.9,1825,24.6,142,0,No Failure,1
8991,8992,M23851,M,297.3,308.0,1598,29.4,148,0,No Failure,1
8992,8993,H38406,H,297.2,307.9,1450,37.2,151,0,No Failure,1
8993,8994,M23853,M,297.2,307.9,1632,37.5,156,0,No Failure,1
8995,8996,L56175,L,297.2,308.0,1474,43.7,162,0,No Failure,1
8998,8999,L56178,L,297.1,308.0,1467,42.8,169,0,No Failure,1
8999,9000,L56179,L,297.1,307.9,1492,39.4,171,0,No Failure,1
9001,9002,L56181,L,297.0,307.8,1500,39.9,175,0,No Failure,1
9002,9003,L56182,L,297.1,307.8,1477,36.6,177,0,No Failure,1
9010,9011,L56190,L,297.2,307.9,1441,40.0,195,0,No Failure,1
9011,9012,M23871,M,297.2,307.9,1530,35.9,197,0,No Failure,1
9017,9018,M23877,M,297.3,308.1,1369,52.0,214,0,No Failure,1
9019,9020,L56199,L,297.2,308.1,1662,31.3,0,0,No Failure,1
9021,9022,M23881,M,297.4,308.2,1536,34.6,4,0,No Failure,1
9023,9024,L56203,L,297.4,308.3,1706,30.9,9,0,No Failure,1
9025,9026,L56205,L,297.5,308.4,1440,35.9,13,0,No Failure,1
9027,9028,M23887,M,297.4,308.3,1444,44.0,18,0,No Failure,1
9032,9033,L56212,L,297.4,308.3,1723,28.8,33,0,No Failure,1
9033,9034,L56213,L,297.4,308.2,1386,41.0,35,0,No Failure,1
9040,9041,L56220,L,297.3,308.3,1550,37.0,54,0,No Failure,1
9041,9042,L56221,L,297.3,308.3,1309,61.5,56,0,No Failure,1
9046,9047,L56226,L,297.4,308.4,1664,28.1,67,0,No Failure,1
9047,9048,L56227,L,297.3,308.4,1488,37.4,69,0,No Failure,1
9050,9051,M23910,M,297.4,308.5,1566,31.4,76,0,No Failure,1
9057,9058,M23917,M,297.3,308.4,1686,34.5,97,0,No Failure,1
9063,9064,L56243,L,297.2,308.3,1419,39.7,115,0,No Failure,1
9065,9066,H38479,H,297.2,308.4,2182,17.3,119,0,No Failure,1
9066,9067,L56246,L,297.2,308.3,1656,30.3,124,0,No Failure,1
9068,9069,H38482,H,297.1,308.2,1790,30.3,128,0,No Failure,1
9076,9077,L56256,L,297.2,308.1,1474,44.3,152,0,No Failure,1
9079,9080,H38493,H,297.3,308.1,1554,42.4,158,0,No Failure,1
9083,9084,M23943,M,297.2,307.9,1541,35.7,169,0,No Failure,1
9087,9088,L56267,L,297.1,307.8,1681,27.6,181,0,No Failure,1
9090,9091,M23950,M,297.2,307.9,1747,29.0,188,0,No Failure,1
9095,9096,L56275,L,297.3,308.1,1458,45.7,202,0,No Failure,1
9096,9097,L56276,L,297.2,308.1,1712,30.9,204,0,No Failure,1
9099,9100,H38513,H,297.3,308.1,1477,52.3,2,0,No Failure,1
9100,9101,L56280,L,297.3,308.2,1446,53.5,7,0,No Failure,1
9105,9106,M23965,M,297.3,308.2,1677,34.9,21,0,No Failure,1
9106,9107,L56286,L,297.4,308.3,1854,21.8,24,0,No Failure,1
9107,9108,M23967,M,297.5,308.5,1662,30.3,26,0,No Failure,1
9111,9112,L56291,L,297.6,308.6,1351,51.0,37,0,No Failure,1
9119,9120,M23979,M,297.4,308.4,1675,29.5,59,0,No Failure,1
9121,9122,L56301,L,297.3,308.3,1396,45.9,64,0,No Failure,1
9126,9127,L56306,L,297.4,308.5,1477,40.7,74,0,No Failure,1
9128,9129,M23988,M,297.5,308.6,1486,45.9,78,0,No Failure,1
9131,9132,H38545,H,297.6,308.6,1463,46.7,85,0,No Failure,1
9136,9137,L56316,L,297.7,308.7,1694,29.1,102,0,No Failure,1
9138,9139,L56318,L,297.6,308.6,1522,37.0,106,0,No Failure,1
9140,9141,L56320,L,297.5,308.5,1373,39.9,110,0,No Failure,1
9141,9142,L56321,L,297.5,308.5,1597,36.4,112,0,No Failure,1
9148,9149,L56328,L,297.6,308.6,1393,40.4,127,0,No Failure,1
9151,9152,L56331,L,297.6,308.6,1553,40.5,135,0,No Failure,1
9153,9154,L56333,L,297.5,308.6,1546,33.8,139,0,No Failure,1
9154,9155,L56334,L,297.5,308.6,1596,36.0,141,0,No Failure,1
9156,9157,M24016,M,297.5,308.4,1369,54.8,145,0,No Failure,1
9158,9159,H38572,H,297.4,308.4,1487,46.2,150,0,No Failure,1
9159,9160,M24019,M,297.5,308.6,1510,35.5,155,0,No Failure,1
9160,9161,H38574,H,297.5,308.5,1671,28.0,158,0,No Failure,1
9161,9162,M24021,M,297.5,308.5,1612,30.0,163,0,No Failure,1
9162,9163,M24022,M,297.6,308.6,1509,39.7,166,0,No Failure,1
9167,9168,M24027,M,297.6,308.7,1392,41.2,178,0,No Failure,1
9171,9172,M24031,M,297.7,308.8,1388,45.6,190,0,No Failure,1
9175,9176,L56355,L,297.8,309.0,1403,64.2,0,1,Power Failure,3
9177,9178,L56357,L,297.9,309.1,1504,43.0,4,0,No Failure,1
9178,9179,L56358,L,297.8,309.0,1340,56.9,6,0,No Failure,1
9179,9180,H38593,H,297.9,309.1,1435,44.7,8,0,No Failure,1
9180,9181,L56360,L,297.9,309.1,1507,36.9,13,0,No Failure,1
9181,9182,L56361,L,297.9,309.1,1521,36.1,15,0,No Failure,1
9184,9185,L56364,L,298.0,309.2,1665,36.6,22,0,No Failure,1
9185,9186,L56365,L,297.9,309.1,1442,50.3,24,0,No Failure,1
9188,9189,L56368,L,297.9,309.0,1502,40.2,30,0,No Failure,1
9189,9190,L56369,L,297.9,309.1,1595,32.0,32,0,No Failure,1
9190,9191,M24050,M,298.0,309.0,1439,38.5,34,0,No Failure,1
9198,9199,M24058,M,297.9,308.8,1538,37.6,54,0,No Failure,1
9206,9207,M24066,M,297.9,308.9,1547,44.0,72,0,No Failure,1
9208,9209,L56388,L,298.0,308.9,1406,40.9,77,0,No Failure,1
9210,9211,M24070,M,297.9,309.0,2456,13.9,82,0,No Failure,1
9211,9212,M24071,M,298.0,309.0,1409,49.1,85,0,No Failure,1
9212,9213,L56392,L,298.0,308.9,1390,53.9,88,0,No Failure,1
9215,9216,L56395,L,297.9,308.8,1681,31.7,94,0,No Failure,1
9216,9217,H38630,H,297.7,308.8,1469,43.7,96,0,No Failure,1
9218,9219,L56398,L,297.7,308.8,1354,50.2,103,0,No Failure,1
9225,9226,L56405,L,298.0,309.1,1820,23.6,120,0,No Failure,1
9227,9228,L56407,L,298.0,309.1,1473,44.3,124,0,No Failure,1
9233,9234,L56413,L,298.3,309.1,1403,45.1,138,0,No Failure,1
9237,9238,M24097,M,298.1,308.8,1811,25.4,147,0,No Failure,1
9239,9240,H38653,H,298.2,308.8,1436,51.9,153,0,No Failure,1
9242,9243,M24102,M,298.2,308.7,1269,60.9,163,0,No Failure,1
9243,9244,L56423,L,298.3,308.8,1454,49.0,166,0,No Failure,1
9248,9249,M24108,M,298.3,309.1,1488,40.6,176,0,No Failure,1
9250,9251,H38664,H,298.3,309.0,1823,25.9,181,0,No Failure,1
9252,9253,M24112,M,298.1,309.0,1533,36.1,189,0,No Failure,1
9253,9254,M24113,M,298.2,309.0,1508,40.5,192,0,No Failure,1
9259,9260,M24119,M,298.2,309.0,1694,28.0,5,0,No Failure,1
9262,9263,M24122,M,298.3,309.1,1404,47.0,15,0,No Failure,1
9263,9264,L56443,L,298.3,309.1,1593,40.1,18,0,No Failure,1
9266,9267,L56446,L,298.2,308.9,1737,25.5,26,0,No Failure,1
9268,9269,L56448,L,298.2,308.8,1666,31.5,30,0,No Failure,1
9271,9272,L56451,L,298.2,308.7,1991,20.5,36,0,No Failure,1
9274,9275,L56454,L,298.2,308.7,1428,54.9,45,0,No Failure,1
9276,9277,L56456,L,298.1,308.7,1691,30.3,49,0,No Failure,1
9284,9285,L56464,L,298.2,308.9,1683,31.7,74,0,No Failure,1
9287,9288,L56467,L,298.2,308.9,1709,28.1,81,0,No Failure,1
9289,9290,L56469,L,298.2,308.9,1367,45.0,85,0,No Failure,1
9290,9291,L56470,L,298.2,309.0,1418,44.2,87,0,No Failure,1
9291,9292,L56471,L,298.2,309.0,1353,57.8,89,0,No Failure,1
9293,9294,L56473,L,298.3,309.1,1437,38.0,93,0,No Failure,1
9294,9295,L56474,L,298.1,309.0,1437,36.2,95,0,No Failure,1
9295,9296,M24155,M,298.2,309.0,1413,47.9,97,0,No Failure,1
9301,9302,M24161,M,298.1,308.9,1459,50.3,115,0,No Failure,1
9302,9303,M24162,M,298.1,308.9,1804,25.1,118,0,No Failure,1
9305,9306,H38719,H,298.3,309.1,1646,30.2,125,0,No Failure,1
9306,9307,M24166,M,298.3,309.2,1783,28.3,130,0,No Failure,1
9308,9309,L56488,L,298.4,309.1,1423,48.0,135,0,No Failure,1
9309,9310,L56489,L,298.3,309.2,1562,37.6,137,0,No Failure,1
9310,9311,L56490,L,298.4,309.3,1549,40.8,139,0,No Failure,1
9312,9313,H38726,H,298.5,309.4,1573,33.6,143,0,No Failure,1
9313,9314,L56493,L,298.5,309.4,1418,45.1,148,0,No Failure,1
9315,9316,L56495,L,298.5,309.5,1569,41.0,153,0,No Failure,1
9320,9321,L56500,L,298.4,309.3,1409,43.1,166,0,No Failure,1
9328,9329,H38742,H,298.5,309.1,2051,19.0,184,0,No Failure,1
9329,9330,L56509,L,298.5,309.1,1474,41.3,189,0,No Failure,1
9331,9332,L56511,L,298.4,308.9,1496,37.9,194,0,No Failure,1
9332,9333,M24192,M,298.5,309.0,1921,22.0,196,0,No Failure,1
9334,9335,L56514,L,298.4,308.9,1402,44.8,201,0,No Failure,1
9335,9336,L56515,L,298.4,308.9,1501,50.0,203,0,No Failure,1
9336,9337,L56516,L,298.5,308.9,1725,31.9,205,0,No Failure,1
9339,9340,L56519,L,298.5,309.0,1458,44.8,217,0,No Failure,1
9340,9341,H38754,H,298.4,308.9,1577,37.1,0,0,No Failure,1
9341,9342,M24201,M,298.3,308.9,1363,46.1,5,0,No Failure,1
9345,9346,L56525,L,298.2,308.8,1442,47.0,18,0,No Failure,1
9351,9352,L56531,L,298.3,308.8,1645,30.4,33,0,No Failure,1
9352,9353,L56532,L,298.2,308.7,1780,27.9,35,0,No Failure,1
9353,9354,L56533,L,298.2,308.8,1345,44.3,37,0,No Failure,1
9357,9358,M24217,M,298.3,308.9,1646,25.4,46,0,No Failure,1
9358,9359,L56538,L,298.2,308.7,1407,45.1,49,0,No Failure,1
9359,9360,M24219,M,298.1,308.7,1581,47.4,51,0,No Failure,1
9362,9363,M24222,M,298.0,308.5,1682,33.0,58,0,No Failure,1
9364,9365,L56544,L,297.9,308.5,1683,28.5,63,0,No Failure,1
9366,9367,L56546,L,298.0,308.5,1461,48.0,68,0,No Failure,1
9373,9374,L56553,L,297.7,308.5,1453,45.5,86,0,No Failure,1
9374,9375,M24234,M,297.8,308.5,1466,44.7,88,0,No Failure,1
9376,9377,H38790,H,297.7,308.4,1738,27.7,96,0,No Failure,1
9378,9379,L56558,L,297.6,308.3,1816,28.8,106,0,No Failure,1
9385,9386,M24245,M,297.5,308.1,1907,23.5,125,0,No Failure,1
9391,9392,H38805,H,297.6,308.2,2071,18.5,144,0,No Failure,1
9392,9393,L56572,L,297.6,308.1,1437,46.3,149,0,No Failure,1
9396,9397,L56576,L,297.8,308.3,1498,47.3,160,0,No Failure,1
9398,9399,H38812,H,297.7,308.2,1526,40.1,165,0,No Failure,1
9403,9404,L56583,L,297.7,308.1,1697,29.1,179,0,No Failure,1
9404,9405,L56584,L,297.7,308.2,2007,19.3,181,0,No Failure,1
9406,9407,M24266,M,297.7,308.1,2189,15.6,186,0,No Failure,1
9409,9410,L56589,L,298.0,308.5,1664,28.3,196,0,No Failure,1
9410,9411,M24270,M,298.0,308.5,1666,31.0,198,0,No Failure,1
9413,9414,L56593,L,298.1,308.6,1439,44.9,205,0,No Failure,1
9417,9418,H38831,H,298.1,308.4,1515,43.8,6,0,No Failure,1
9419,9420,L56599,L,298.0,308.4,1911,22.0,13,0,No Failure,1
9420,9421,L56600,L,298.0,308.4,1472,42.0,15,0,No Failure,1
9421,9422,M24281,M,298.1,308.5,1382,54.5,17,0,No Failure,1
9424,9425,M24284,M,298.0,308.5,1585,33.0,24,0,No Failure,1
9426,9427,L56606,L,298.1,308.7,1341,55.7,30,0,No Failure,1
9432,9433,L56612,L,298.0,308.7,1619,40.1,45,0,No Failure,1
9435,9436,L56615,L,298.0,308.7,1443,49.3,52,0,No Failure,1
9436,9437,L56616,L,298.0,308.6,1481,42.5,54,0,No Failure,1
9438,9439,M24298,M,298.1,308.7,1315,56.8,59,0,No Failure,1
9441,9442,L56621,L,298.1,308.8,1432,43.4,68,0,No Failure,1
9442,9443,M24302,M,298.1,308.8,1394,47.9,70,0,No Failure,1
9446,9447,H38860,H,298.1,308.9,1388,53.5,83,0,No Failure,1
9448,9449,L56628,L,298.2,309.0,1780,29.3,91,0,No Failure,1
9449,9450,M24309,M,298.1,308.8,1434,41.8,93,0,No Failure,1
9450,9451,M24310,M,298.0,308.7,1494,42.6,96,0,No Failure,1
9452,9453,M24312,M,298.0,308.7,1392,53.4,104,0,No Failure,1
9454,9455,L56634,L,298.4,309.2,1583,35.4,112,0,No Failure,1
9455,9456,L56635,L,298.5,309.2,1983,20.2,114,0,No Failure,1
9456,9457,L56636,L,298.5,309.3,1630,33.3,116,0,No Failure,1
9467,9468,L56647,L,298.6,309.3,1702,27.6,143,0,No Failure,1
9476,9477,M24336,M,298.8,309.6,1692,31.9,167,0,No Failure,1
9478,9479,L56658,L,298.8,309.6,1890,24.0,173,0,No Failure,1
9479,9480,H38893,H,298.9,309.6,1600,33.5,175,0,No Failure,1
9481,9482,L56661,L,298.9,309.6,1365,50.9,183,0,No Failure,1
9482,9483,H38896,H,298.8,309.6,1309,57.4,185,0,No Failure,1
9487,9488,L56667,L,298.9,309.6,1583,39.8,202,0,No Failure,1
9490,9491,M24350,M,299.0,309.7,1418,44.7,209,0,No Failure,1
9491,9492,M24351,M,299.0,309.7,1489,40.7,212,0,No Failure,1
9496,9497,M24356,M,299.2,310.0,1349,50.4,226,0,No Failure,1
9500,9501,L56680,L,299.2,310.2,1697,30.6,12,0,No Failure,1
9502,9503,L56682,L,299.3,310.2,1495,49.2,16,0,No Failure,1
9504,9505,L56684,L,299.2,310.3,1440,47.0,21,0,No Failure,1
9506,9507,H38920,H,299.3,310.4,1548,41.6,25,0,No Failure,1
9510,9511,M24370,M,299.2,310.4,1504,43.3,37,0,No Failure,1
9514,9515,L56694,L,299.0,310.1,1416,45.9,47,0,No Failure,1
9528,9529,M24388,M,299.1,310.3,1233,59.0,81,0,No Failure,1
9532,9533,L56712,L,299.2,310.5,1384,48.7,93,0,No Failure,1
9536,9537,L56716,L,299.3,310.5,1818,26.0,102,0,No Failure,1
9540,9541,M24400,M,299.4,310.8,1628,40.2,111,0,No Failure,1
9542,9543,L56722,L,299.6,310.9,1716,28.5,117,0,No Failure,1
9543,9544,M24403,M,299.5,310.9,1378,48.7,119,0,No Failure,1
9545,9546,L56725,L,299.6,311.0,1430,38.3,124,0,No Failure,1
9546,9547,M24406,M,299.7,311.2,1560,43.9,126,0,No Failure,1
9547,9548,L56727,L,299.6,311.1,1679,30.7,129,0,No Failure,1
9548,9549,L56728,L,299.6,311.1,1521,37.2,131,0,No Failure,1
9549,9550,M24409,M,299.6,311.1,1649,33.8,133,0,No Failure,1
9552,9553,M24412,M,299.3,310.8,1523,40.9,141,0,No Failure,1
9554,9555,M24414,M,299.3,310.7,1440,45.5,146,0,No Failure,1
9556,9557,L56736,L,299.5,310.8,1374,48.3,154,0,No Failure,1
9562,9563,M24422,M,299.7,311.0,1435,50.1,168,0,No Failure,1
9563,9564,M24423,M,299.8,311.1,1763,25.5,171,0,No Failure,1
9564,9565,L56744,L,299.8,311.1,1820,24.9,174,0,No Failure,1
9565,9566,M24425,M,299.8,311.1,1498,38.1,176,0,No Failure,1
9570,9571,L56750,L,299.7,310.9,1384,48.2,188,0,No Failure,1
9571,9572,L56751,L,299.7,310.8,1589,36.0,190,0,No Failure,1
9577,9578,M24437,M,299.5,310.7,1364,49.5,0,0,No Failure,1
9581,9582,L56761,L,299.4,310.6,1418,53.1,10,0,No Failure,1
9582,9583,M24442,M,299.3,310.5,1404,47.5,12,0,No Failure,1
9588,9589,H39002,H,299.3,310.4,1510,45.5,27,0,No Failure,1
9592,9593,L56772,L,299.2,310.4,1379,46.8,39,0,No Failure,1
9593,9594,L56773,L,299.1,310.2,1352,52.8,41,0,No Failure,1
9594,9595,L56774,L,299.1,310.3,1727,28.7,43,0,No Failure,1
9598,9599,L56778,L,299.0,310.2,1490,41.1,54,0,No Failure,1
9600,9601,M24460,M,298.9,310.0,1561,45.3,58,0,No Failure,1
9602,9603,L56782,L,298.9,310.2,1705,32.5,63,0,No Failure,1
9604,9605,H39018,H,299.0,310.2,1637,38.0,68,0,No Failure,1
9606,9607,L56786,L,298.9,310.1,1401,44.4,76,0,No Failure,1
9607,9608,L56787,L,298.9,310.1,1571,36.8,78,0,No Failure,1
9608,9609,M24468,M,298.9,310.1,1513,41.5,80,0,No Failure,1
9610,9611,L56790,L,299.0,310.1,1505,41.3,85,0,No Failure,1
9612,9613,M24472,M,299.0,310.2,1625,31.8,89,0,No Failure,1
9613,9614,L56793,L,299.0,310.2,1377,62.5,92,1,Power Failure,3
9614,9615,M24474,M,299.1,310.3,1441,43.9,94,0,No Failure,1
9615,9616,M24475,M,299.0,310.2,1564,39.9,97,0,No Failure,1
9616,9617,L56796,L,298.9,310.1,1580,37.3,100,0,No Failure,1
9617,9618,L56797,L,299.0,310.2,1516,35.3,102,0,No Failure,1
9619,9620,M24479,M,298.9,310.0,1323,52.9,106,0,No Failure,1
9622,9623,L56802,L,298.9,310.0,1794,27.2,114,0,No Failure,1
9625,9626,M24485,M,299.0,310.1,1487,47.5,123,0,No Failure,1
9626,9627,M24486,M,299.0,310.0,1341,58.9,126,0,No Failure,1
9630,9631,L56810,L,299.0,310.1,1583,35.8,142,0,No Failure,1
9634,9635,L56814,L,299.1,310.2,1425,52.7,154,0,No Failure,1
9636,9637,L56816,L,299.2,310.3,1507,41.3,158,0,No Failure,1
9642,9643,L56822,L,299.4,310.5,1372,46.3,173,0,No Failure,1
9649,9650,H39063,H,299.1,310.0,1657,33.1,187,0,No Failure,1
9650,9651,M24510,M,299.1,310.0,1437,41.1,192,0,No Failure,1
9652,9653,M24512,M,299.0,310.0,1488,46.3,198,0,No Failure,1
9655,9656,H39069,H,299.1,310.0,1431,49.5,205,0,No Failure,1
9659,9660,L56839,L,298.9,309.8,1287,61.9,216,1,Overstrain Failure,2
9672,9673,H39086,H,299.0,310.2,1744,31.5,0,0,No Failure,1
9675,9676,M24535,M,299.0,310.2,1298,57.2,10,0,No Failure,1
9676,9677,L56856,L,299.0,310.1,1886,21.2,13,0,No Failure,1
9677,9678,L56857,L,299.0,310.1,2033,19.3,15,0,No Failure,1
9679,9680,L56859,L,299.1,310.2,1598,33.4,20,0,No Failure,1
9682,9683,L56862,L,299.1,310.0,1394,46.6,27,0,No Failure,1
9684,9685,H39098,H,298.9,309.9,1376,51.0,32,0,No Failure,1
9686,9687,L56866,L,299.1,310.1,1486,40.7,39,0,No Failure,1
9687,9688,M24547,M,299.1,310.1,1649,31.6,41,0,No Failure,1
9688,9689,L56868,L,299.1,310.1,1367,45.6,44,0,No Failure,1
9693,9694,L56873,L,298.9,310.0,1693,28.8,56,0,No Failure,1
9696,9697,L56876,L,298.9,309.9,1404,39.8,62,0,No Failure,1
9697,9698,M24557,M,298.8,309.8,1413,45.5,64,0,No Failure,1
9699,9700,L56879,L,298.8,309.8,1508,36.3,69,0,No Failure,1
9703,9704,L56883,L,298.9,310.0,1422,43.6,78,0,No Failure,1
9712,9713,M24572,M,299.1,310.2,1456,48.4,101,0,No Failure,1
9714,9715,L56894,L,299.1,310.1,1894,20.1,106,0,No Failure,1
9716,9717,H39130,H,299.0,310.0,1387,45.2,110,0,No Failure,1
9717,9718,L56897,L,298.9,309.9,1500,44.2,115,0,No Failure,1
9719,9720,L56899,L,298.9,309.9,1309,56.2,119,0,No Failure,1
9721,9722,L56901,L,298.8,309.8,1490,40.6,124,0,No Failure,1
9723,9724,L56903,L,298.8,309.8,1599,33.6,131,0,No Failure,1
9728,9729,L56908,L,298.8,309.8,1563,33.7,143,0,No Failure,1
9731,9732,L56911,L,298.8,310.0,1389,49.6,149,0,No Failure,1
9735,9736,L56915,L,299.0,310.1,1444,47.7,161,0,No Failure,1
9736,9737,M24596,M,298.9,310.0,1348,58.2,163,0,No Failure,1
9739,9740,L56919,L,298.9,310.0,1515,42.9,170,0,No Failure,1
9740,9741,M24600,M,298.9,310.1,1655,31.5,172,0,No Failure,1
9743,9744,L56923,L,298.9,310.2,1562,42.5,179,0,No Failure,1
9745,9746,L56925,L,298.8,310.0,1611,32.4,183,0,No Failure,1
9746,9747,L56926,L,298.8,310.0,1403,45.6,185,0,No Failure,1
9748,9749,M24608,M,298.9,310.1,1441,41.2,189,0,No Failure,1
9750,9751,L56930,L,298.7,310.0,1555,32.6,197,0,No Failure,1
9754,9755,M24614,M,298.5,309.7,1552,34.0,205,0,No Failure,1
9755,9756,H39169,H,298.5,309.7,1561,35.3,208,0,No Failure,1
9758,9759,L56938,L,298.6,309.8,2271,16.2,218,1,Tool Wear Failure,5
9760,9761,M24620,M,298.5,309.6,1509,47.3,2,0,No Failure,1
9761,9762,L56941,L,298.6,309.7,1703,26.1,5,0,No Failure,1
9763,9764,M24623,M,298.6,309.6,1635,29.7,9,0,No Failure,1
9770,9771,H39184,H,298.6,309.5,1584,31.8,27,0,No Failure,1
9771,9772,M24631,M,298.7,309.6,1424,50.4,32,0,No Failure,1
9772,9773,L56952,L,298.5,309.5,1561,34.8,35,0,No Failure,1
9774,9775,H39188,H,298.6,309.5,1375,41.0,39,0,No Failure,1
9775,9776,M24635,M,298.6,309.5,1684,27.8,44,0,No Failure,1
9780,9781,M24640,M,298.8,309.8,1477,46.7,59,0,No Failure,1
9782,9783,L56962,L,298.7,309.9,1404,47.1,64,0,No Failure,1
